No;id;year;treated;age;educ;black;married;nodegree;dwincl;re74;hisp;early_ra;sample;experimental;re
15710;7855;1978;NA;39;12;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15711;7856;1975;NA;39;12;0;1;0;NA;18705.12109;0;NA;2;0;20726.56445
15712;7856;1978;NA;39;12;0;1;0;NA;18705.12109;0;NA;2;0;25564.66992
15713;7857;1975;NA;39;12;0;1;0;NA;10691.71875;0;NA;2;0;2348.90332
15714;7857;1978;NA;39;12;0;1;0;NA;10691.71875;0;NA;2;0;13267.0293
15715;7858;1975;NA;54;9;0;1;1;NA;7306.105957;1;NA;2;0;1641.72583
15716;7858;1978;NA;54;9;0;1;1;NA;7306.105957;1;NA;2;0;4521.843262
15717;7859;1975;NA;30;17;0;1;0;NA;24343.89063;0;NA;2;0;25243.54883
15718;7859;1978;NA;30;17;0;1;0;NA;24343.89063;0;NA;2;0;25564.66992
15719;7860;1975;NA;30;17;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15720;7860;1978;NA;30;17;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15721;7861;1975;NA;39;10;0;1;1;NA;22067.22266;0;NA;2;0;19906.59766
15722;7861;1978;NA;39;10;0;1;1;NA;22067.22266;0;NA;2;0;25564.66992
15723;7862;1975;NA;39;10;0;1;1;NA;0;0;NA;2;0;0
15724;7862;1978;NA;39;10;0;1;1;NA;0;0;NA;2;0;18768.60547
15725;7863;1975;NA;39;10;0;1;1;NA;18808.96094;0;NA;2;0;25243.54883
15726;7863;1978;NA;39;10;0;1;1;NA;18808.96094;0;NA;2;0;25564.66992
15727;7864;1975;NA;39;10;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
15728;7864;1978;NA;39;10;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
15729;7865;1975;NA;39;10;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
15730;7865;1978;NA;39;10;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
15731;7866;1975;NA;31;9;0;1;1;NA;21015.0957;0;NA;2;0;16598.08008
15732;7866;1978;NA;31;9;0;1;1;NA;21015.0957;0;NA;2;0;23560.87305
15733;7867;1975;NA;31;9;0;1;1;NA;18356.37109;0;NA;2;0;16069.93555
15734;7867;1978;NA;31;9;0;1;1;NA;18356.37109;0;NA;2;0;18091.80664
15735;7868;1975;NA;31;9;0;1;1;NA;19794.47266;0;NA;2;0;17428.79102
15736;7868;1978;NA;31;9;0;1;1;NA;19794.47266;0;NA;2;0;19235.56641
15737;7869;1975;NA;31;9;0;1;1;NA;14065.57617;0;NA;2;0;5403.193359
15738;7869;1978;NA;31;9;0;1;1;NA;14065.57617;0;NA;2;0;5257.750977
15739;7870;1975;NA;50;13;1;1;0;NA;11169.78027;0;NA;2;0;8516.564453
15740;7870;1978;NA;50;13;1;1;0;NA;11169.78027;0;NA;2;0;17314.52148
15741;7871;1975;NA;48;6;0;1;1;NA;7815.515137;1;NA;2;0;7290.193359
15742;7871;1978;NA;48;6;0;1;1;NA;7815.515137;1;NA;2;0;11765.65918
15743;7872;1975;NA;54;8;0;1;1;NA;20642.83594;1;NA;2;0;22527.62891
15744;7872;1978;NA;54;8;0;1;1;NA;20642.83594;1;NA;2;0;0
15745;7873;1975;NA;49;9;0;0;1;NA;11929.97559;0;NA;2;0;8145.967773
15746;7873;1978;NA;49;9;0;0;1;NA;11929.97559;0;NA;2;0;24448.98633
15747;7874;1975;NA;30;16;0;1;0;NA;21789.00586;0;NA;2;0;21696.91992
15748;7874;1978;NA;30;16;0;1;0;NA;21789.00586;0;NA;2;0;25564.66992
15749;7875;1975;NA;30;16;0;1;0;NA;18583.64648;0;NA;2;0;12242.22559
15750;7875;1978;NA;30;16;0;1;0;NA;18583.64648;0;NA;2;0;16204.75
15751;7876;1975;NA;30;16;0;1;0;NA;17310.12305;0;NA;2;0;14703.91895
15752;7876;1978;NA;30;16;0;1;0;NA;17310.12305;0;NA;2;0;11750.88184
15753;7877;1975;NA;30;16;0;1;0;NA;13746.21582;0;NA;2;0;15873
15754;7877;1978;NA;30;16;0;1;0;NA;13746.21582;0;NA;2;0;25564.66992
15755;7878;1975;NA;30;16;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15756;7878;1978;NA;30;16;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15757;7879;1975;NA;30;16;0;1;0;NA;19651.44531;0;NA;2;0;19425
15758;7879;1978;NA;30;16;0;1;0;NA;19651.44531;0;NA;2;0;25564.66992
15759;7880;1975;NA;30;16;0;1;0;NA;24008.85547;0;NA;2;0;25243.54883
15760;7880;1978;NA;30;16;0;1;0;NA;24008.85547;0;NA;2;0;19757.20508
15761;7881;1975;NA;30;16;0;1;0;NA;3987.10791;0;NA;2;0;4611.871094
15762;7881;1978;NA;30;16;0;1;0;NA;3987.10791;0;NA;2;0;5844.408691
15763;7882;1975;NA;30;16;0;1;0;NA;21669.49023;0;NA;2;0;24402.09766
15764;7882;1978;NA;30;16;0;1;0;NA;21669.49023;0;NA;2;0;25564.66992
15765;7883;1975;NA;30;16;0;1;0;NA;5650.525391;0;NA;2;0;10824.29004
15766;7883;1978;NA;30;16;0;1;0;NA;5650.525391;0;NA;2;0;25564.66992
15767;7884;1975;NA;53;12;1;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15768;7884;1978;NA;53;12;1;1;0;NA;25862.32227;0;NA;2;0;23998.2793
15769;7885;1975;NA;39;9;0;1;1;NA;21252.16797;0;NA;2;0;25243.54883
15770;7885;1978;NA;39;9;0;1;1;NA;21252.16797;0;NA;2;0;23603.72656
15771;7886;1975;NA;31;8;0;1;1;NA;16663.56445;0;NA;2;0;13414.88672
15772;7886;1978;NA;31;8;0;1;1;NA;16663.56445;0;NA;2;0;13352.7373
15773;7887;1975;NA;50;12;1;1;0;NA;8140.753418;0;NA;2;0;0
15774;7887;1978;NA;50;12;1;1;0;NA;8140.753418;0;NA;2;0;8081.686523
15775;7888;1975;NA;41;12;0;0;0;NA;25862.32227;0;NA;2;0;25243.54883
15776;7888;1978;NA;41;12;0;0;0;NA;25862.32227;0;NA;2;0;25564.66992
15777;7889;1975;NA;41;12;0;0;0;NA;23779.62109;0;NA;2;0;22547.32227
15778;7889;1978;NA;41;12;0;0;0;NA;23779.62109;0;NA;2;0;25564.66992
15779;7890;1975;NA;41;12;0;0;0;NA;10805.35645;0;NA;2;0;17915.75781
15780;7890;1978;NA;41;12;0;0;0;NA;10805.35645;0;NA;2;0;6482.786621
15781;7891;1975;NA;52;11;0;0;1;NA;12392.3623;0;NA;2;0;10543.20996
15782;7891;1978;NA;52;11;0;0;1;NA;12392.3623;0;NA;2;0;10484.46973
15783;7892;1975;NA;52;11;0;0;1;NA;21352.08984;0;NA;2;0;23173.93555
15784;7892;1978;NA;52;11;0;0;1;NA;21352.08984;0;NA;2;0;21427.03516
15785;7893;1975;NA;31;8;0;1;1;NA;24966.9375;0;NA;2;0;20853.67773
15786;7893;1978;NA;31;8;0;1;1;NA;24966.9375;0;NA;2;0;24395.78711
15787;7894;1975;NA;20;12;0;1;0;NA;17484.49609;0;NA;2;0;18685.59766
15788;7894;1978;NA;20;12;0;1;0;NA;17484.49609;0;NA;2;0;21106.36914
15789;7895;1975;NA;20;12;0;1;0;NA;10474.24023;0;NA;2;0;12258.33887
15790;7895;1978;NA;20;12;0;1;0;NA;10474.24023;0;NA;2;0;14741.80078
15791;7896;1975;NA;20;12;0;1;0;NA;11116.87988;0;NA;2;0;12807.96777
15792;7896;1978;NA;20;12;0;1;0;NA;11116.87988;0;NA;2;0;23992.36914
15793;7897;1975;NA;20;12;0;1;0;NA;11510.69238;0;NA;2;0;8185.35498
15794;7897;1978;NA;20;12;0;1;0;NA;11510.69238;0;NA;2;0;10026.375
15795;7898;1975;NA;20;12;0;1;0;NA;5644.647461;0;NA;2;0;7931.128906
15796;7898;1978;NA;20;12;0;1;0;NA;5644.647461;0;NA;2;0;15894.42676
15797;7899;1975;NA;20;12;0;1;0;NA;9392.724609;0;NA;2;0;5494.5
15798;7899;1978;NA;20;12;0;1;0;NA;9392.724609;0;NA;2;0;21132.9668
15799;7900;1975;NA;20;12;0;1;0;NA;9872.745117;0;NA;2;0;9039.338867
15800;7900;1978;NA;20;12;0;1;0;NA;9872.745117;0;NA;2;0;25360.74414
15801;7901;1975;NA;20;12;0;1;0;NA;4410.30957;0;NA;2;0;0
15802;7901;1978;NA;20;12;0;1;0;NA;4410.30957;0;NA;2;0;25564.66992
15803;7902;1975;NA;20;12;0;1;0;NA;10640.77832;0;NA;2;0;12756.04883
15804;7902;1978;NA;20;12;0;1;0;NA;10640.77832;0;NA;2;0;4643.01709
15805;7903;1975;NA;20;12;0;1;0;NA;2711.625244;0;NA;2;0;13871.41895
15806;7903;1978;NA;20;12;0;1;0;NA;2711.625244;0;NA;2;0;17485.93945
15807;7904;1975;NA;20;12;0;1;0;NA;9996.179688;0;NA;2;0;6115.741699
15808;7904;1978;NA;20;12;0;1;0;NA;9996.179688;0;NA;2;0;13230.08594
15809;7905;1975;NA;20;12;0;1;0;NA;13877.48633;0;NA;2;0;18682.01563
15810;7905;1978;NA;20;12;0;1;0;NA;13877.48633;0;NA;2;0;5909.428711
15811;7906;1975;NA;20;12;0;1;0;NA;23309.39648;0;NA;2;0;22456.01563
15812;7906;1978;NA;20;12;0;1;0;NA;23309.39648;0;NA;2;0;25564.66992
15813;7907;1975;NA;20;12;0;1;0;NA;0;0;NA;2;0;0
15814;7907;1978;NA;20;12;0;1;0;NA;0;0;NA;2;0;0
15815;7908;1975;NA;50;12;1;1;0;NA;25862.32227;0;NA;2;0;24155.0332
15816;7908;1978;NA;50;12;1;1;0;NA;25862.32227;0;NA;2;0;22155.55469
15817;7909;1975;NA;44;12;0;1;0;NA;5103.890137;1;NA;2;0;3750.72583
15818;7909;1978;NA;44;12;0;1;0;NA;5103.890137;1;NA;2;0;0
15819;7910;1975;NA;44;5;0;1;1;NA;25862.32227;0;NA;2;0;25243.54883
15820;7910;1978;NA;44;5;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
15821;7911;1975;NA;55;10;0;1;1;NA;25787.86914;0;NA;2;0;25243.54883
15822;7911;1978;NA;55;10;0;1;1;NA;25787.86914;0;NA;2;0;23108.6875
15823;7912;1975;NA;55;10;0;1;1;NA;22847.00977;0;NA;2;0;19269.24219
15824;7912;1978;NA;55;10;0;1;1;NA;22847.00977;0;NA;2;0;24459.33008
15825;7913;1975;NA;50;10;1;1;1;NA;25862.32227;0;NA;2;0;24144.29102
15826;7913;1978;NA;50;10;1;1;1;NA;25862.32227;0;NA;2;0;20160.62305
15827;7914;1975;NA;44;12;0;1;0;NA;66.61507416;1;NA;2;0;0
15828;7914;1978;NA;44;12;0;1;0;NA;66.61507416;1;NA;2;0;0
15829;7915;1975;NA;49;8;0;0;1;NA;12756.78613;0;NA;2;0;12424.83887
15830;7915;1978;NA;49;8;0;0;1;NA;12756.78613;0;NA;2;0;0
15831;7916;1975;NA;49;8;0;0;1;NA;23397.56445;0;NA;2;0;16476.33789
15832;7916;1978;NA;49;8;0;0;1;NA;23397.56445;0;NA;2;0;17482.98242
15833;7917;1975;NA;30;15;0;1;0;NA;18995.0918;0;NA;2;0;18592.5
15834;7917;1978;NA;30;15;0;1;0;NA;18995.0918;0;NA;2;0;25564.66992
15835;7918;1975;NA;30;15;0;1;0;NA;7978.134277;0;NA;2;0;8154.919434
15836;7918;1978;NA;30;15;0;1;0;NA;7978.134277;0;NA;2;0;23908.13867
15837;7919;1975;NA;30;15;0;1;0;NA;24600.55469;0;NA;2;0;25243.54883
15838;7919;1978;NA;30;15;0;1;0;NA;24600.55469;0;NA;2;0;25564.66992
15839;7920;1975;NA;30;15;0;1;0;NA;20317.59766;0;NA;2;0;17996.32227
15840;7920;1978;NA;30;15;0;1;0;NA;20317.59766;0;NA;2;0;3728.304199
15841;7921;1975;NA;39;8;0;1;1;NA;11146.26855;0;NA;2;0;0
15842;7921;1978;NA;39;8;0;1;1;NA;11146.26855;0;NA;2;0;0
15843;7922;1975;NA;39;8;0;1;1;NA;25243.19336;0;NA;2;0;25243.54883
15844;7922;1978;NA;39;8;0;1;1;NA;25243.19336;0;NA;2;0;25564.66992
15845;7923;1975;NA;39;8;0;1;1;NA;0;0;NA;2;0;0
15846;7923;1978;NA;39;8;0;1;1;NA;0;0;NA;2;0;950.1781616
15847;7924;1975;NA;32;6;0;1;1;NA;1293.116089;1;NA;2;0;3659.419434
15848;7924;1978;NA;32;6;0;1;1;NA;1293.116089;1;NA;2;0;2257.966309
15849;7925;1975;NA;41;9;0;0;1;NA;23209.47461;0;NA;2;0;22466.75781
15850;7925;1978;NA;41;9;0;0;1;NA;23209.47461;0;NA;2;0;25564.66992
15851;7926;1975;NA;30;14;0;1;0;NA;18375.96289;0;NA;2;0;16279.40332
15852;7926;1978;NA;30;14;0;1;0;NA;18375.96289;0;NA;2;0;13651.23828
15853;7927;1975;NA;30;14;0;1;0;NA;25862.32227;0;NA;2;0;18182.51563
15854;7927;1978;NA;30;14;0;1;0;NA;25862.32227;0;NA;2;0;2588.977051
15855;7928;1975;NA;30;14;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15856;7928;1978;NA;30;14;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15857;7929;1975;NA;30;14;0;1;0;NA;0;0;NA;2;0;2864.516113
15858;7929;1978;NA;30;14;0;1;0;NA;0;0;NA;2;0;17852.41406
15859;7930;1975;NA;30;14;0;1;0;NA;356.5865479;0;NA;2;0;0
15860;7930;1978;NA;30;14;0;1;0;NA;356.5865479;0;NA;2;0;25564.66992
15861;7931;1975;NA;39;7;0;1;1;NA;25862.32227;0;NA;2;0;19501.98438
15862;7931;1978;NA;39;7;0;1;1;NA;25862.32227;0;NA;2;0;25564.66992
15863;7932;1975;NA;39;14;0;1;0;NA;18450.41602;1;NA;2;0;14551.74219
15864;7932;1978;NA;39;14;0;1;0;NA;18450.41602;1;NA;2;0;4471.600586
15865;7933;1975;NA;39;14;0;1;0;NA;25862.32227;1;NA;2;0;25243.54883
15866;7933;1978;NA;39;14;0;1;0;NA;25862.32227;1;NA;2;0;25564.66992
15867;7934;1975;NA;45;18;0;0;0;NA;0;0;NA;2;0;914.8548584
15868;7934;1978;NA;45;18;0;0;0;NA;0;0;NA;2;0;2364.362549
15869;7935;1975;NA;45;18;0;0;0;NA;0;0;NA;2;0;9759.048828
15870;7935;1978;NA;45;18;0;0;0;NA;0;0;NA;2;0;0
15871;7936;1975;NA;16;10;0;0;1;NA;640.6802368;0;NA;2;0;947.0806274
15872;7936;1978;NA;16;10;0;0;1;NA;640.6802368;0;NA;2;0;9485.527344
15873;7937;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;456.5322571
15874;7937;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;11607.54199
15875;7938;1975;NA;16;10;0;0;1;NA;13.71486759;0;NA;2;0;0
15876;7938;1978;NA;16;10;0;0;1;NA;13.71486759;0;NA;2;0;8813.161133
15877;7939;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;778.7903442
15878;7939;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;5186.820313
15879;7940;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;4567.112793
15880;7940;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;15524.99512
15881;7941;1975;NA;29;18;0;1;0;NA;15969.9834;0;NA;2;0;15199.83887
15882;7941;1978;NA;29;18;0;1;0;NA;15969.9834;0;NA;2;0;9513.603516
15883;7942;1975;NA;29;18;0;1;0;NA;25862.32227;0;NA;2;0;25232.80664
15884;7942;1978;NA;29;18;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15885;7943;1975;NA;29;18;0;1;0;NA;0;0;NA;2;0;0
15886;7943;1978;NA;29;18;0;1;0;NA;0;0;NA;2;0;0
15887;7944;1975;NA;29;18;0;1;0;NA;22400.29688;0;NA;2;0;20212.74219
15888;7944;1978;NA;29;18;0;1;0;NA;22400.29688;0;NA;2;0;21254.14063
15889;7945;1975;NA;29;18;0;1;0;NA;2231.60498;0;NA;2;0;11708.70996
15890;7945;1978;NA;29;18;0;1;0;NA;2231.60498;0;NA;2;0;25564.66992
15891;7946;1975;NA;29;18;0;1;0;NA;17825.41016;0;NA;2;0;18968.4668
15892;7946;1978;NA;29;18;0;1;0;NA;17825.41016;0;NA;2;0;25564.66992
15893;7947;1975;NA;29;18;0;1;0;NA;20703.57227;0;NA;2;0;21655.74219
15894;7947;1978;NA;29;18;0;1;0;NA;20703.57227;0;NA;2;0;22018.125
15895;7948;1975;NA;29;18;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15896;7948;1978;NA;29;18;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15897;7949;1975;NA;29;18;0;1;0;NA;24065.67383;0;NA;2;0;25243.54883
15898;7949;1978;NA;29;18;0;1;0;NA;24065.67383;0;NA;2;0;21975.27148
15899;7950;1975;NA;31;6;0;1;1;NA;9375.091797;0;NA;2;0;13819.5
15900;7950;1978;NA;31;6;0;1;1;NA;9375.091797;0;NA;2;0;15094.97656
15901;7951;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;984.6774292
15902;7951;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15903;7952;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15904;7952;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;23209.17383
15905;7953;1975;NA;16;10;0;0;1;NA;1708.480591;0;NA;2;0;1876.258057
15906;7953;1978;NA;16;10;0;0;1;NA;1708.480591;0;NA;2;0;2755.959961
15907;7954;1975;NA;16;10;0;0;1;NA;434.9572449;0;NA;2;0;1656.04834
15908;7954;1978;NA;16;10;0;0;1;NA;434.9572449;0;NA;2;0;12355.27148
15909;7955;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;4769.419434
15910;7955;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;13136.98926
15911;7956;1975;NA;16;10;0;0;1;NA;1210.826904;0;NA;2;0;3226.161377
15912;7956;1978;NA;16;10;0;0;1;NA;1210.826904;0;NA;2;0;17565.73633
15913;7957;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15914;7957;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;14231.98438
15915;7958;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15916;7958;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;3978.040039
15917;7959;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15918;7959;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15919;7960;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15920;7960;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;13456.17773
15921;7961;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15922;7961;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;3041.161377
15923;7962;1975;NA;16;10;0;0;1;NA;139.1079407;0;NA;2;0;760.887085
15924;7962;1978;NA;16;10;0;0;1;NA;139.1079407;0;NA;2;0;5829.631348
15925;7963;1975;NA;16;10;0;0;1;NA;52.9002037;0;NA;2;0;1129.693604
15926;7963;1978;NA;16;10;0;0;1;NA;52.9002037;0;NA;2;0;10921.87695
15927;7964;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15928;7964;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;9203.28125
15929;7965;1975;NA;16;10;0;0;1;NA;1091.311646;0;NA;2;0;1430.467773
15930;7965;1978;NA;16;10;0;0;1;NA;1091.311646;0;NA;2;0;11511.49023
15931;7966;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;2083.935547
15932;7966;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;6024.691406
15933;7967;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;2839.45166
15934;7967;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;12522.25488
15935;7968;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;3099.04834
15936;7968;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;8968.322266
15937;7969;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;2187.77417
15938;7969;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;8177.73877
15939;7970;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;2411.564453
15940;7970;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;20454.69141
15941;7971;1975;NA;16;10;0;0;1;NA;0;0;NA;2;0;0
15942;7971;1978;NA;16;10;0;0;1;NA;0;0;NA;2;0;25193.75977
15943;7972;1975;NA;21;15;0;1;0;NA;14853.20117;0;NA;2;0;18773.32227
15944;7972;1978;NA;21;15;0;1;0;NA;14853.20117;0;NA;2;0;4099.213379
15945;7973;1975;NA;21;15;0;1;0;NA;8614.896484;0;NA;2;0;4223.371094
15946;7973;1978;NA;21;15;0;1;0;NA;8614.896484;0;NA;2;0;0
15947;7974;1975;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15948;7974;1978;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15949;7975;1975;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;20320.16211
15950;7975;1978;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25158.29492
15951;7976;1975;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15952;7976;1978;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25564.66992
15953;7977;1975;NA;30;13;0;1;0;NA;22386.58203;0;NA;2;0;21075.67773
15954;7977;1978;NA;30;13;0;1;0;NA;22386.58203;0;NA;2;0;25564.66992
15955;7978;1975;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15956;7978;1978;NA;30;13;0;1;0;NA;25862.32227;0;NA;2;0;5890.218262
15957;7979;1975;NA;30;11;0;1;1;NA;22300.375;0;NA;2;0;23641.20898
15958;7979;1978;NA;30;11;0;1;1;NA;22300.375;0;NA;2;0;21588.10742
15959;7980;1975;NA;30;11;0;1;1;NA;25166.78125;0;NA;2;0;23657.32227
15960;7980;1978;NA;30;11;0;1;1;NA;25166.78125;0;NA;2;0;23580.08203
15961;7981;1975;NA;30;11;0;1;1;NA;13875.52734;0;NA;2;0;11830.45117
15962;7981;1978;NA;30;11;0;1;1;NA;13875.52734;0;NA;2;0;23823.9082
15963;7982;1975;NA;30;11;0;1;1;NA;9659.185547;0;NA;2;0;11189.5166
15964;7982;1978;NA;30;11;0;1;1;NA;9659.185547;0;NA;2;0;20173.92383
15965;7983;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;1351.693604
15966;7983;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;11079.99414
15967;7984;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
15968;7984;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;3357.394775
15969;7985;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
15970;7985;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;9609.65625
15971;7986;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
15972;7986;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
15973;7987;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
15974;7987;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;7078.310059
15975;7988;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;1176.241943
15976;7988;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;2781.081299
15977;7989;1975;NA;29;17;0;1;0;NA;14096.9248;0;NA;2;0;8555.951172
15978;7989;1978;NA;29;17;0;1;0;NA;14096.9248;0;NA;2;0;0
15979;7990;1975;NA;29;17;0;1;0;NA;15290.11816;0;NA;2;0;15215.95117
15980;7990;1978;NA;29;17;0;1;0;NA;15290.11816;0;NA;2;0;18747.91797
15981;7991;1975;NA;29;17;0;1;0;NA;19522.13477;0;NA;2;0;20678.22656
15982;7991;1978;NA;29;17;0;1;0;NA;19522.13477;0;NA;2;0;13367.51465
15983;7992;1975;NA;29;17;0;1;0;NA;12639.23047;0;NA;2;0;19100.95117
15984;7992;1978;NA;29;17;0;1;0;NA;12639.23047;0;NA;2;0;21088.63672
15985;7993;1975;NA;29;17;0;1;0;NA;25862.32227;0;NA;2;0;25243.54883
15986;7993;1978;NA;29;17;0;1;0;NA;25862.32227;0;NA;2;0;22211.70898
15987;7994;1975;NA;29;17;0;1;0;NA;442.7943115;0;NA;2;0;427.887085
15988;7994;1978;NA;29;17;0;1;0;NA;442.7943115;0;NA;2;0;0
15989;7995;1975;NA;29;17;0;1;0;NA;21075.83203;0;NA;2;0;21720.19336
15990;7995;1978;NA;29;17;0;1;0;NA;21075.83203;0;NA;2;0;25564.66992
15991;7996;1975;NA;29;17;0;1;0;NA;19557.40039;0;NA;2;0;21317.37109
15992;7996;1978;NA;29;17;0;1;0;NA;19557.40039;0;NA;2;0;25564.66992
15993;7997;1975;NA;37;12;1;1;0;NA;15930.79883;0;NA;2;0;15031.54883
15994;7997;1978;NA;37;12;1;1;0;NA;15930.79883;0;NA;2;0;14211.29688
15995;7998;1975;NA;37;12;1;1;0;NA;18826.59375;0;NA;2;0;21573.38672
15996;7998;1978;NA;37;12;1;1;0;NA;18826.59375;0;NA;2;0;18147.96094
15997;7999;1975;NA;52;8;0;0;1;NA;12133.73926;0;NA;2;0;12306.67773
15998;7999;1978;NA;52;8;0;0;1;NA;12133.73926;0;NA;2;0;13609.86133
15999;8000;1975;NA;52;8;0;0;1;NA;8228.920898;0;NA;2;0;7519.35498
16000;8000;1978;NA;52;8;0;0;1;NA;8228.920898;0;NA;2;0;23389.45703
16001;8001;1975;NA;16;9;0;0;1;NA;80.3299408;0;NA;2;0;0
16002;8001;1978;NA;16;9;0;0;1;NA;80.3299408;0;NA;2;0;2455.981445
16003;8002;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;2764.258057
16004;8002;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;9157.47168
16005;8003;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
16006;8003;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
16007;8004;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;519.1935425
16008;8004;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;4063.748047
16009;8005;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
16010;8005;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;7118.208984
16011;8006;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;2843.032227
16012;8006;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;2881.566895
16013;8007;1975;NA;16;9;0;0;1;NA;527.0427856;0;NA;2;0;2791.112793
16014;8007;1978;NA;16;9;0;0;1;NA;527.0427856;0;NA;2;0;8108.285645
16015;8008;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
16016;8008;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;7638.368652
16017;8009;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;0
16018;8009;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;882.2027588
16019;8010;1975;NA;16;9;0;0;1;NA;309.5641479;0;NA;2;0;349.112915
16020;8010;1978;NA;16;9;0;0;1;NA;309.5641479;0;NA;2;0;7376.811035
16021;8011;1975;NA;16;9;0;0;1;NA;0;0;NA;2;0;495.919342
16022;8011;1978;NA;16;9;0;0;1;NA;0;0;NA;2;0;2497.35791
16023;8012;1975;NA;30;12;0;1;0;NA;24790.60352;0;NA;2;0;19484.08008
